"sample_id","Effect","Compound","Dose","SampleType","Well","Arachidonic Acid","2'-deoxycytidine","Thymidine","Thymidine.D4","Lactate","Citrulline-D4","Lactate.D3"
"Amoxicillin_0.03_cells_e4","Non","Amoxicillin",0.03,"cells","e4",502165,20129.55859375,25855.48828125,79096.234375,29079.662109375,58337.9609375,13244.5400390625
"Amoxicillin_1_cells_e7","Non","Amoxicillin",1,"cells","e7",538208,23903.169921875,26946.779296875,80587.8125,27729.580078125,63134.17578125,13943.4423828125
"Amoxicillin_1_cells_g7","Non","Amoxicillin",1,"cells","g7",446644.625,21874.68359375,24958.3671875,81950.0078125,19728.4453125,59365.1015625,11165.8837890625
"Amoxicillin_1_cells_f7","Non","Amoxicillin",1,"cells","f7",516709.21875,24435.544921875,26240.333984375,82412.1953125,24841.048828125,65332.84375,14591.5419921875
"Amoxicillin_0.3_cells_e6","Non","Amoxicillin",0.3,"cells","e6",511415.3125,21266.037109375,28298.87109375,78921.953125,25380.95703125,62504.453125,12435.1640625
"Amoxicillin_0.03_media_h4","Non","Amoxicillin",0.03,"media","h4",450060.8125,763.061706542969,9151.8427734375,83789.65625,13987.109375,60011.13671875,10914.8251953125
"Amoxicillin_0.1_cells_e5","Non","Amoxicillin",0.1,"cells","e5",526031.9375,20786.2734375,27819.64453125,78362.0546875,23079.53125,58942.31640625,12335.474609375
"Amoxicillin_0.1_media_h5","Non","Amoxicillin",0.1,"media","h5",473903.125,887.747863769531,8694.49609375,87733.671875,15549.265625,62389.40234375,13163.28125
"Amoxicillin_0.3_media_h6","Non","Amoxicillin",0.3,"media","h6",457339.75,853.913024902344,8884.9404296875,85625.3828125,15613.5595703125,62245.98046875,12447.3984375
"Amphotericin B_0.03_cells_d5","Cardiotoxic","Amphotericin B",0.03,"cells","d5",499031.53125,17009.408203125,27208.703125,92045.859375,39142.3671875,65979.25,14645.6669921875
"Amphotericin B_0.03_media_a5","Cardiotoxic","Amphotericin B",0.03,"media","a5",524411.5,981.87158203125,11574.53515625,91484.2578125,68815.1328125,71224.84375,15885.6376953125
"Amphotericin B_0.1_cells_d6","Cardiotoxic","Amphotericin B",0.1,"cells","d6",508556.25,14880.9208984375,28612.029296875,91636.296875,42376.1015625,63356.921875,17298.82421875
"Amphotericin B_0.01_cells_c4","Cardiotoxic","Amphotericin B",0.01,"cells","c4",484193.75,18892.318359375,32448.06640625,90251.5390625,92964.2421875,67970.3203125,17496
"Amphotericin B_1_cells_b8","Cardiotoxic","Amphotericin B",1,"cells","b8",502636.4375,20812.794921875,29037.58984375,86483.3046875,42140.6484375,67910.796875,15597.240234375
"Amphotericin B_3_cells_c9","Cardiotoxic","Amphotericin B",3,"cells","c9",493105.46875,11001.6201171875,31850.109375,94151.0703125,43464.6875,64266.50390625,13362.2314453125
"Amphotericin B_0.01_media_a4","Cardiotoxic","Amphotericin B",0.01,"media","a4",507904.6875,960.617736816406,12492.28515625,90590.7734375,99317.421875,68571.4140625,16877.21484375
"Amphotericin B_0.03_cells_b5","Cardiotoxic","Amphotericin B",0.03,"cells","b5",494937.3125,21764.8515625,29861.390625,90708.875,39135.5703125,66301.953125,18058.4921875
"Amphotericin B_10_media_a10","Cardiotoxic","Amphotericin B",10,"media","a10",535713.875,773.981018066406,9202.2080078125,85754.34375,30640.09765625,65445.2890625,15368.7919921875
"Amphotericin B_3_cells_d9","Cardiotoxic","Amphotericin B",3,"cells","d9",501043.15625,11319.87109375,29042.18359375,88045.34375,48142.5078125,63575.38671875,14433.6865234375
"Amphotericin B_30_cells_b11","Cardiotoxic","Amphotericin B",30,"cells","b11",722274.875,5024.7548828125,17854.478515625,90759.4296875,96723.1640625,71504.5546875,16734.552734375
"Amphotericin B_0.01_cells_d4","Cardiotoxic","Amphotericin B",0.01,"cells","d4",518343.96875,18984.115234375,31065.00390625,89123.953125,74791.7890625,65393.5625,16783.435546875
"Amphotericin B_3_media_a9","Cardiotoxic","Amphotericin B",3,"media","a9",507590.53125,737.083435058594,8551.7607421875,90321.828125,26636.59375,66318.4765625,13569.9384765625
"Amphotericin B_1_cells_c8","Cardiotoxic","Amphotericin B",1,"cells","c8",513307.15625,16267.6875,28974.5703125,93553.6875,37096.3515625,65280.1171875,15053.931640625
"Amphotericin B_10_cells_b10","Cardiotoxic","Amphotericin B",10,"cells","b10",492627,11672.22265625,28092.005859375,88538.3828125,102802.3671875,63510.43359375,18238.638671875
"Amphotericin B_3_cells_b9","Cardiotoxic","Amphotericin B",3,"cells","b9",462594.875,8787.2021484375,25918.181640625,87502.6015625,34998.76953125,60214.72265625,14002.6708984375
"Amphotericin B_10_cells_c10","Cardiotoxic","Amphotericin B",10,"cells","c10",533023.375,11164.345703125,27905.56640625,86963.8671875,103527.03125,64484.27734375,15759.7275390625
"Amphotericin B_10_cells_d10","Cardiotoxic","Amphotericin B",10,"cells","d10",550262.0625,13822.861328125,26575.705078125,90747.6015625,97590.3046875,67071.6640625,17046.9296875
"Amphotericin B_30_media_a11","Cardiotoxic","Amphotericin B",30,"media","a11",486084.75,707.688537597656,11429.0166015625,87082.8359375,30473.623046875,64662.74609375,12842.28125
"Amphotericin B_1_cells_d8","Cardiotoxic","Amphotericin B",1,"cells","d8",478798.71875,12255.3203125,29612.34375,91625.328125,45966.34375,64518.45703125,14388.7021484375
"Amphotericin B_30_cells_c11","Cardiotoxic","Amphotericin B",30,"cells","c11",789413.1875,5076.0263671875,16958.89453125,85780.6328125,96041.1640625,64711.5703125,17467
"Amphotericin B_0.1_media_a6","Cardiotoxic","Amphotericin B",0.1,"media","a6",525463.3125,1626.775390625,10989.0126953125,85971.46875,49743.00390625,64102.765625,17034.986328125
"Amphotericin B_1_media_a8","Cardiotoxic","Amphotericin B",1,"media","a8",509297.40625,647.615539550781,8947.3828125,90006.7578125,26842.1015625,63166.66015625,13320.5283203125
"Amphotericin B_0.3_cells_b7","Cardiotoxic","Amphotericin B",0.3,"cells","b7",470887.90625,11303.9013671875,28878.3828125,91903.96875,30859.13671875,64683.54296875,14252.3955078125
"Amphotericin B_0.3_cells_c7","Cardiotoxic","Amphotericin B",0.3,"cells","c7",497485.625,13557.2509765625,28911.3359375,91635.8984375,39265.46875,62915.23046875,15102.80078125
"Amphotericin B_0.1_cells_b6","Cardiotoxic","Amphotericin B",0.1,"cells","b6",478492.625,20128.541015625,29715.603515625,86507.9765625,40394.2890625,63382.84375,15592.8740234375
"Amphotericin B_0.3_media_a7","Cardiotoxic","Amphotericin B",0.3,"media","a7",490387.15625,742.642822265625,10101.390625,90687.796875,31539.07421875,63698.52734375,14445.50390625
"Anagrelide_1_media_a7","Cardiotoxic","Anagrelide",1,"media","a7",284616.375,811.622436523438,4407.767578125,74406.7890625,13520.3515625,44390,8634.2109375
"Anagrelide_1_cells_d7","Cardiotoxic","Anagrelide",1,"cells","d7",300002.875,8032.8447265625,31359.029296875,67240.6171875,15789.01171875,42218.53125,9880.4443359375
"Anagrelide_0.03_cells_c4","Cardiotoxic","Anagrelide",0.03,"cells","c4",301555.28125,9966.26953125,17338.501953125,66663.53125,14383.173828125,43659.625,8266.1982421875
"Anagrelide_3_media_a8","Cardiotoxic","Anagrelide",3,"media","a8",301765.90625,827.457275390625,4089.74682617188,74287.03125,12528.0146484375,43628.41015625,8451.8486328125
"Anagrelide_0.1_cells_b5","Cardiotoxic","Anagrelide",0.1,"cells","b5",350959.625,9295.630859375,15896.5439453125,73963.8125,15000.033203125,43794.4453125,8021.43408203125
"Anagrelide_0.3_cells_d6","Cardiotoxic","Anagrelide",0.3,"cells","d6",287212.9375,11412.921875,17329.416015625,64812.640625,16154.001953125,41995.17578125,8329.4111328125
"Anagrelide_0.3_media_a6","Cardiotoxic","Anagrelide",0.3,"media","a6",284904,814.173645019531,4721.2041015625,71693.265625,12233.033203125,42846.01171875,9278.314453125
"Anagrelide_0.1_cells_c5","Cardiotoxic","Anagrelide",0.1,"cells","c5",303815.90625,10052.2265625,16411.36328125,69693.0234375,14152.1357421875,42837.640625,7406.13330078125
"Anagrelide_0.3_cells_b6","Cardiotoxic","Anagrelide",0.3,"cells","b6",327572.8125,11636.6044921875,18265.3984375,73893.96875,14134.6181640625,44467.00390625,8451.1640625
"Anagrelide_0.1_cells_d5","Cardiotoxic","Anagrelide",0.1,"cells","d5",292037.34375,11859.8798828125,16637.63671875,67523.34375,15677.0302734375,41410.08984375,8909.076171875
"Anagrelide_0.03_cells_b4","Cardiotoxic","Anagrelide",0.03,"cells","b4",316536.5625,10258.2724609375,16892.75,67920.2421875,13965.8916015625,41546.7890625,6708.1630859375
"Anagrelide_30_cells_d10","Cardiotoxic","Anagrelide",30,"cells","d10",220884.890625,7991.24072265625,27689.109375,65378.90625,10553.4248046875,43782.99609375,7903.94140625
"Anagrelide_30_cells_c10","Cardiotoxic","Anagrelide",30,"cells","c10",248919.578125,8039.94921875,19245.078125,69708.9765625,10035.9296875,40928.7578125,8477.3603515625
"Anagrelide_0.3_cells_c6","Cardiotoxic","Anagrelide",0.3,"cells","c6",312829.90625,10821.66796875,17653.29296875,65765.6875,15139.1171875,39688.7265625,8539.009765625
"Anagrelide_1_cells_b7","Cardiotoxic","Anagrelide",1,"cells","b7",322585.25,9464.306640625,16605.560546875,68396.84375,16046.580078125,43355.72265625,8392.953125
"Anagrelide_100_cells_c11","Cardiotoxic","Anagrelide",100,"cells","c11",301180.15625,7255.544921875,26913.587890625,64453.36328125,14549.2978515625,39508.0546875,8617.9775390625
"Anagrelide_1_cells_c7","Cardiotoxic","Anagrelide",1,"cells","c7",334920.59375,11908.4326171875,18635.359375,72009.8125,16263.025390625,43002.08203125,9295.439453125
"Anagrelide_0.03_cells_d4","Cardiotoxic","Anagrelide",0.03,"cells","d4",299807.28125,7829.294921875,14933.0791015625,65109.5,15347.828125,39043.3671875,7682.5966796875
"Anagrelide_10_cells_b9","Cardiotoxic","Anagrelide",10,"cells","b9",319909.96875,7255.169921875,15790.6396484375,65697.0703125,16811.81640625,44955.48046875,8401.7802734375
"Anagrelide_30_media_a10","Cardiotoxic","Anagrelide",30,"media","a10",279051.65625,828.968444824219,4778.77001953125,73594.1796875,18808.765625,48656.53515625,11182.9228515625
"Anagrelide_0.03_media_a4","Cardiotoxic","Anagrelide",0.03,"media","a4",280898.28125,858.206298828125,4223.09716796875,74914.8984375,11804.72265625,44818.1328125,8209.447265625
"Anagrelide_10_cells_c9","Cardiotoxic","Anagrelide",10,"cells","c9",291954.875,11015.509765625,17032.697265625,73735.375,12630.1435546875,43429.92578125,8959.8818359375
"Anagrelide_10_media_a9","Cardiotoxic","Anagrelide",10,"media","a9",264369.46875,984.19091796875,4809.8564453125,78238.8515625,18095.0234375,49740.19140625,9398.3994140625
"Anagrelide_100_cells_d11","Cardiotoxic","Anagrelide",100,"cells","d11",268260,7571.44921875,19841.3515625,72609.703125,13966.798828125,45323.91015625,10742.130859375
"Anagrelide_0.1_media_a5","Cardiotoxic","Anagrelide",0.1,"media","a5",301294.46875,738.501892089844,4440.74462890625,70964.5625,12226.375,42843.69140625,9584.5244140625
"Anagrelide_3_cells_c8","Cardiotoxic","Anagrelide",3,"cells","c8",314303.46875,9849.50390625,28259.837890625,70061.921875,12625.78515625,45835.8671875,8313.8427734375
"Anagrelide_100_media_a11","Cardiotoxic","Anagrelide",100,"media","a11",316322.3125,1074.36669921875,4457.029296875,68322.515625,15797.302734375,48452.4765625,10003.8046875
"Anagrelide_10_cells_d9","Cardiotoxic","Anagrelide",10,"cells","d9",282255.625,10476.5546875,17226.73828125,69471.3984375,15109.4462890625,43071.4921875,8454.4345703125
"Arsenic Trioxide_100_cells_e11","Cardiotoxic","Arsenic Trioxide",100,"cells","e11",591756,689.918701171875,5810.8603515625,88236.65625,24154.732421875,51391.9375,15272.85546875
"Arsenic Trioxide_100_cells_f11","Cardiotoxic","Arsenic Trioxide",100,"cells","f11",544502.1875,775.069458007812,6254.61865234375,82489.359375,20477.8515625,50915.38671875,14756.3154296875
"Arsenic Trioxide_100_cells_g11","Cardiotoxic","Arsenic Trioxide",100,"cells","g11",510303.4375,1047.72607421875,5915.619140625,86058.5,22470.291015625,49712.5859375,15575.83203125
"Arsenic Trioxide_30_media_h10","Cardiotoxic","Arsenic Trioxide",30,"media","h10",376049.9375,703.906311035156,6172.0703125,81462.28125,20429.435546875,50830.48828125,12921.0263671875
"Arsenic Trioxide_30_cells_e10","Cardiotoxic","Arsenic Trioxide",30,"cells","e10",1135205.125,1190.01977539062,7713.9697265625,89501.4140625,74763.0078125,50998.48046875,15248.3583984375
"Arsenic Trioxide_30_cells_g10","Cardiotoxic","Arsenic Trioxide",30,"cells","g10",1095655.25,767.431518554688,8894.18359375,83367.578125,56077.03125,47511.0859375,13685.3896484375
"Arsenic Trioxide_0.3_cells_f6","Cardiotoxic","Arsenic Trioxide",0.3,"cells","f6",289520.4375,13796.115234375,17642.369140625,83314.328125,11988.3017578125,47094.47265625,12705.8369140625
"Arsenic Trioxide_0.03_media_h4","Cardiotoxic","Arsenic Trioxide",0.03,"media","h4",369872.59375,613.086242675781,4887.06005859375,82788.0390625,20872.6171875,43051.9375,13107.5498046875
"Arsenic Trioxide_30_cells_f10","Cardiotoxic","Arsenic Trioxide",30,"cells","f10",901462.75,1120.81713867188,7201.369140625,89096.6953125,63749.5625,51543.3203125,16137.828125
"Arsenic Trioxide_0.03_cells_g4","Cardiotoxic","Arsenic Trioxide",0.03,"cells","g4",323523.21875,13814.283203125,16892.2890625,78200.484375,16630.02734375,44717.51171875,12207.6640625
"Arsenic Trioxide_0.3_cells_e6","Cardiotoxic","Arsenic Trioxide",0.3,"cells","e6",312421.21875,15658.353515625,18418.98046875,82218.9375,13106.6171875,47823.59765625,12441.263671875
"Arsenic Trioxide_0.1_media_h5","Cardiotoxic","Arsenic Trioxide",0.1,"media","h5",362096,730.101806640625,5959.2587890625,82010.9609375,19747.76953125,50006.078125,13711.1025390625
"Arsenic Trioxide_0.3_media_h6","Cardiotoxic","Arsenic Trioxide",0.3,"media","h6",354368.3125,655.604431152344,5318.91943359375,82801.2890625,19927.27734375,46820.80859375,14059.546875
"Arsenic Trioxide_0.3_cells_g6","Cardiotoxic","Arsenic Trioxide",0.3,"cells","g6",290938.59375,13526.12109375,16243.8369140625,81755.1171875,12544.1396484375,45720.30078125,12417.7939453125
"Arsenic Trioxide_100_media_h11","Cardiotoxic","Arsenic Trioxide",100,"media","h11",367245.40625,697.222717285156,5363.9609375,79086.546875,21598.353515625,52162.21484375,13363.2783203125
"Arsenic Trioxide_3_cells_g8","Cardiotoxic","Arsenic Trioxide",3,"cells","g8",427253.9375,8880.9140625,19865.3671875,80033.140625,9264.0751953125,40424.375,12478.513671875
"Arsenic Trioxide_10_cells_e9","Cardiotoxic","Arsenic Trioxide",10,"cells","e9",576528.5625,4075.17333984375,14178.66796875,83842.1796875,20090.232421875,52847.03125,13521.9365234375
"Arsenic Trioxide_0.03_cells_f4","Cardiotoxic","Arsenic Trioxide",0.03,"cells","f4",300032.78125,18265.998046875,18408.359375,78727.5078125,15843.95703125,43030.5234375,12036.4404296875
"Arsenic Trioxide_3_media_h8","Cardiotoxic","Arsenic Trioxide",3,"media","h8",375380.96875,762.764892578125,3993.09252929688,83759.9140625,21104.775390625,48132.953125,12554.6484375
"Arsenic Trioxide_10_media_h9","Cardiotoxic","Arsenic Trioxide",10,"media","h9",367491.25,787.552001953125,4938.068359375,79553.34375,18956.41796875,45366,14385.830078125
"Arsenic Trioxide_0.03_cells_e4","Cardiotoxic","Arsenic Trioxide",0.03,"cells","e4",314025,16413.966796875,20347.232421875,82588.6875,12971.7236328125,45015.37109375,11487.34765625
"Arsenic Trioxide_10_cells_g9","Cardiotoxic","Arsenic Trioxide",10,"cells","g9",537974.625,5170.59130859375,14391.7978515625,86701.0078125,13708.6240234375,47866.15234375,13423.9677734375
"Arsenic Trioxide_1_cells_f7","Cardiotoxic","Arsenic Trioxide",1,"cells","f7",341442.09375,9753.5615234375,17819.33984375,81023.4296875,10831.9970703125,47172.17578125,13020.3583984375
"Arsenic Trioxide_3_cells_f8","Cardiotoxic","Arsenic Trioxide",3,"cells","f8",447210.34375,8981.2216796875,19169.865234375,82816.421875,9222.7666015625,49447.5390625,13265.8984375
"Arsenic Trioxide_0.1_cells_g5","Cardiotoxic","Arsenic Trioxide",0.1,"cells","g5",321273.6875,14201.388671875,18336.01953125,79270.03125,14472.1767578125,44018.9453125,11553.4951171875
"Arsenic Trioxide_10_cells_f9","Cardiotoxic","Arsenic Trioxide",10,"cells","f9",483637.28125,6648.478515625,11630.580078125,88048.1796875,11582.328125,53197.58203125,14196.6669921875
"Arsenic Trioxide_0.1_cells_f5","Cardiotoxic","Arsenic Trioxide",0.1,"cells","f5",297521.65625,17503.693359375,17914.044921875,79867.8984375,13512.5068359375,42138.37109375,11653.3828125
"Arsenic Trioxide_1_cells_e7","Cardiotoxic","Arsenic Trioxide",1,"cells","e7",376994.53125,10435.7236328125,17730.982421875,89830.53125,10352.4482421875,53989.69921875,13204.6845703125
"Arsenic Trioxide_1_media_h7","Cardiotoxic","Arsenic Trioxide",1,"media","h7",374815.75,645.366882324219,5392.39697265625,85101.875,21433.01953125,48184.66015625,14656.5302734375
"Ascorbic Acid_3_cells_e8","Non","Ascorbic Acid",3,"cells","e8",488486.75,15705.0732421875,30518.12890625,89608.0078125,41225.1015625,66665.890625,15466.880859375
"Ascorbic Acid_0.03_media_a4","Non","Ascorbic Acid",0.03,"media","a4",209768.03125,811.224670410156,3974.2099609375,65539.5546875,19975.37109375,26537.806640625,9594.8583984375
"Ascorbic Acid_0.3_cells_d6","Non","Ascorbic Acid",0.3,"cells","d6",310606.84375,10573.20703125,17206.662109375,60149.97265625,19457.068359375,22687.76953125,7683.552734375
"Ascorbic Acid_0.03_cells_e4","Non","Ascorbic Acid",0.03,"cells","e4",471904.90625,16287.19921875,30417.9921875,89562.0625,78344.828125,64586.6484375,16065.7890625
"Ascorbic Acid_0.1_cells_c5","Non","Ascorbic Acid",0.1,"cells","c5",345633.5,9614.8837890625,22672.36328125,65680.484375,32510.6171875,30491.896484375,10153.138671875
"Ascorbic Acid_0.03_cells_g4","Non","Ascorbic Acid",0.03,"cells","g4",499298.78125,16386.298828125,30224.2578125,87899.109375,114599.46875,68618.84375,16712.857421875
"Ascorbic Acid_3_cells_c8","Non","Ascorbic Acid",3,"cells","c8",369563.5625,9530.052734375,20866.2890625,65023.34375,26170.009765625,28474.001953125,9553.697265625
"Ascorbic Acid_30_cells_d10","Non","Ascorbic Acid",30,"cells","d10",380109.34375,10547.2568359375,33877.07421875,64782.75390625,23080.77734375,26167.068359375,8468.3671875
"Ascorbic Acid_0.03_cells_c4","Non","Ascorbic Acid",0.03,"cells","c4",242744.59375,9089.146484375,17796.099609375,64950.90234375,22469.94140625,24348.580078125,8835.8271484375
"Ascorbic Acid_10_media_h9","Non","Ascorbic Acid",10,"media","h9",514839.65625,1112.61486816406,6994.953125,86677.34375,58758.01953125,65599.5234375,16183.361328125
"Ascorbic Acid_0.3_media_a6","Non","Ascorbic Acid",0.3,"media","a6",259462.5625,751.448059082031,4671.5517578125,70668.6015625,20168.4609375,29415.96484375,10868.41015625
"Ascorbic Acid_3_media_h8","Non","Ascorbic Acid",3,"media","h8",501464.9375,956.39013671875,11052.568359375,90842.7109375,56817.45703125,67088.671875,16707.111328125
